0.39321	0.39577	0.40015	0.40206	0.40375	0.40198	0.39843	0.39332	0.38743	0.37986	0.37087	0.36275	0.35454	0.34744	0.34253	0.3386	0.33439	0.33069	0.32777	0.32457	0.3211	0.31594	0.30627	0.29289	0.27628	0.25612	0.23395	0.21188	0.19086	0.17028	0.15258	0.13576	0.1201	0.1041	0.088617	0.07404	0.062651	0.053816	0.047735	0.043069	0.038353	0.032569	0.026485	0.02007	0.014548	0.0099474	0.0077948	0.0062543	0.0048162	0.0029866	0.0019019	0.0011028	0.00044504	0.00048997	0.00025221	0.00027255	0	0.00047319	0.0017905	0.0039883	0.0064334	0.0091479	0.012091	0.014215	0.015375	0.015774	0.015874	0.015678	0.015853	0.016399	0.017269	0.018103	0.019214	0.020467	0.021782	0.023193	0.02522	0.027813	0.030648	0.033715	0.037344	0.041759	0.046688	0.051785	0.056901	0.062008	0.067387	0.073531	0.080279	0.087425	0.095138	0.10303	0.11137	0.12041	0.13027	0.14096	0.15262	0.16554	0.17967	0.19509	0.21202	0.23059	0.25071	0.27254	0.29596	0.32104	0.34799	0.3772	0.40895	0.44362	0.48122	0.52185	0.56587	0.61369	0.66562	0.72207	0.7834	0.84985	0.92187	1
0.58043	0.57778	0.57631	0.57556	0.57287	0.56829	0.56383	0.5618	0.5599	0.55814	0.55234	0.54484	0.53381	0.51992	0.50289	0.48585	0.46698	0.44371	0.42313	0.40294	0.38123	0.35809	0.33628	0.3119	0.28447	0.25796	0.23138	0.20617	0.18334	0.162	0.14035	0.11942	0.10077	0.083857	0.069743	0.059058	0.052153	0.045946	0.040611	0.035389	0.030887	0.026662	0.023305	0.020785	0.018235	0.01524	0.011803	0.0082805	0.0049261	0.0023552	0.00040461	0	0.0010254	0.0020012	0.002557	0.0034614	0.0038995	0.0041736	0.004891	0.0066037	0.0082883	0.010323	0.011861	0.012898	0.013531	0.013936	0.014183	0.01441	0.015689	0.01816	0.021235	0.024992	0.028903	0.03208	0.034163	0.036058	0.038346	0.04134	0.045503	0.050495	0.056044	0.061649	0.067484	0.073243	0.079416	0.08602	0.092871	0.10011	0.10792	0.11613	0.12486	0.13465	0.14508	0.15611	0.168	0.18079	0.19433	0.20878	0.22438	0.24125	0.25941	0.27902	0.30012	0.32247	0.34634	0.37204	0.39954	0.42902	0.46071	0.49463	0.5308	0.56946	0.61083	0.65521	0.70286	0.75408	0.80921	0.86848	0.93199	1
0.40747	0.40693	0.4078	0.40871	0.41082	0.41159	0.41028	0.40768	0.40418	0.40357	0.40395	0.40437	0.40286	0.39748	0.39002	0.38016	0.36876	0.35659	0.34446	0.33281	0.32082	0.30855	0.29549	0.2822	0.26899	0.25509	0.2403	0.22326	0.20476	0.18484	0.16377	0.14256	0.12168	0.10266	0.086223	0.072352	0.061138	0.051603	0.043552	0.036264	0.029309	0.022893	0.016954	0.011994	0.0075588	0.0041185	0.0017538	0.00038655	0	1.3629e-005	0.00055085	0.0012452	0.0020251	0.002792	0.0030679	0.002826	0.0020342	0.0015569	0.0019846	0.0030006	0.0044294	0.0060351	0.0079803	0.009914	0.011261	0.012246	0.013407	0.014752	0.016271	0.017963	0.020052	0.022474	0.024816	0.027171	0.029578	0.03223	0.035274	0.038844	0.042787	0.046964	0.051472	0.056049	0.060654	0.065283	0.070308	0.075787	0.081616	0.087991	0.095069	0.10288	0.11137	0.12069	0.1308	0.14157	0.15306	0.16529	0.17838	0.19221	0.20683	0.22257	0.23958	0.25816	0.27821	0.29986	0.32321	0.34839	0.37557	0.40479	0.43629	0.47031	0.50697	0.54653	0.58928	0.63549	0.68539	0.73917	0.79723	0.85981	0.92727	1
0.58343	0.58309	0.5806	0.57832	0.5773	0.57617	0.5742	0.57072	0.56742	0.56375	0.55853	0.55236	0.54532	0.53865	0.53258	0.5263	0.51982	0.51168	0.50261	0.49187	0.47948	0.46694	0.45364	0.4394	0.42386	0.408	0.39181	0.37404	0.35353	0.33044	0.30558	0.27922	0.25195	0.2241	0.19668	0.17042	0.14653	0.12509	0.10622	0.090272	0.076519	0.06491	0.054907	0.045807	0.037517	0.02944	0.022031	0.015448	0.0097908	0.0056982	0.0032419	0.0024457	0.0026944	0.0033769	0.0043349	0.005172	0.0056943	0.0057418	0.0052893	0.0047105	0.003996	0.0028879	0.0018366	0.00082232	0.00020292	0	0.00017033	0.00087504	0.0019565	0.0033096	0.0049757	0.0068361	0.0089675	0.011304	0.013573	0.015737	0.017521	0.019145	0.02074	0.022463	0.02443	0.026547	0.028643	0.030976	0.033552	0.036476	0.039699	0.043431	0.047944	0.053172	0.059174	0.065786	0.07314	0.081076	0.089623	0.098914	0.10908	0.12023	0.13241	0.1459	0.16078	0.17721	0.19519	0.21508	0.23725	0.26173	0.2887	0.31816	0.35048	0.38595	0.4248	0.46747	0.5143	0.56578	0.62232	0.68438	0.75249	0.8273	0.90957	1
0.53435	0.5329	0.53147	0.53079	0.53083	0.52992	0.52655	0.52138	0.51645	0.51209	0.50694	0.50121	0.49436	0.48644	0.47745	0.46725	0.45637	0.4451	0.43263	0.41868	0.4025	0.38466	0.36493	0.34366	0.32169	0.30009	0.28015	0.26096	0.24248	0.22413	0.20582	0.18744	0.16905	0.15149	0.13569	0.12191	0.11009	0.099969	0.091436	0.083988	0.077122	0.070715	0.064024	0.05744	0.050623	0.044288	0.038698	0.033942	0.030225	0.026985	0.025078	0.023855	0.022876	0.021753	0.020366	0.018614	0.016023	0.012697	0.0091201	0.0058636	0.0031765	0.0014465	0.00047765	3.916e-005	0	4.3306e-005	0.0001769	0.00016216	0.00027699	0.00047487	0.00072366	0.00129	0.001995	0.0028303	0.003639	0.0045428	0.0058504	0.007323	0.0090512	0.011128	0.013722	0.016905	0.020443	0.024268	0.028164	0.032244	0.036477	0.041034	0.046079	0.051694	0.058097	0.064966	0.072321	0.080061	0.088278	0.097278	0.10715	0.11821	0.13052	0.14428	0.15951	0.17638	0.195	0.21535	0.23763	0.26205	0.28892	0.31835	0.3506	0.386	0.42487	0.46751	0.51427	0.56562	0.62201	0.68397	0.75216	0.82713	0.90953	1
0.63673	0.63325	0.6313	0.62823	0.62591	0.62346	0.62129	0.61916	0.61673	0.61718	0.62002	0.62483	0.62982	0.63413	0.63659	0.63584	0.63108	0.62248	0.61216	0.60073	0.58929	0.57805	0.56682	0.55555	0.54255	0.52903	0.51563	0.50136	0.48544	0.46871	0.45157	0.43283	0.4116	0.38809	0.36357	0.33781	0.31199	0.28672	0.26296	0.24113	0.22071	0.20117	0.18194	0.16353	0.14521	0.12759	0.11063	0.094851	0.080444	0.06722	0.05606	0.046825	0.03924	0.032842	0.027391	0.023128	0.019605	0.015762	0.012001	0.0086625	0.0057661	0.0031576	0.0011778	0.00032628	0	4.5003e-005	0.00052985	0.0014363	0.0026528	0.0040625	0.0063035	0.0091487	0.01242	0.015899	0.019238	0.022483	0.025501	0.028484	0.031575	0.034891	0.038674	0.042985	0.047707	0.052896	0.058355	0.064217	0.070664	0.077691	0.085458	0.093791	0.10265	0.11208	0.12207	0.13269	0.14423	0.15689	0.17086	0.18604	0.20215	0.21936	0.23767	0.25719	0.27803	0.3002	0.32404	0.34968	0.37734	0.40723	0.43942	0.47402	0.51119	0.55117	0.59413	0.64028	0.68984	0.7432	0.80058	0.86227	0.92866	1
0.30872	0.308	0.30618	0.30474	0.30273	0.30241	0.30348	0.30574	0.30932	0.31241	0.31401	0.31272	0.3093	0.30461	0.299	0.29356	0.28893	0.28546	0.28175	0.2777	0.27286	0.26741	0.26252	0.25703	0.25125	0.24579	0.24016	0.2342	0.22682	0.21809	0.20894	0.19785	0.18466	0.16985	0.15363	0.13637	0.11777	0.09884	0.081238	0.065123	0.050963	0.039305	0.029651	0.020925	0.013125	0.0068348	0.0027952	0.00069979	0	0.00078421	0.0019858	0.0032396	0.004503	0.0056007	0.0064351	0.0064821	0.0064288	0.0063201	0.0062551	0.0060365	0.0057054	0.0057261	0.0059012	0.0064528	0.0071765	0.0080114	0.0090646	0.010285	0.011811	0.013687	0.016207	0.01922	0.022822	0.026583	0.030384	0.034282	0.037954	0.04158	0.045079	0.048327	0.051364	0.054269	0.057393	0.060978	0.065136	0.070103	0.075763	0.082079	0.088898	0.096197	0.10405	0.11245	0.12171	0.13171	0.14251	0.15437	0.16736	0.18159	0.19685	0.21321	0.23087	0.24989	0.27041	0.29252	0.31629	0.3419	0.36945	0.3991	0.43105	0.46556	0.50286	0.54314	0.58657	0.63341	0.68387	0.73815	0.79654	0.85932	0.92702	1
0.50117	0.50342	0.50552	0.50695	0.50742	0.50596	0.50231	0.49658	0.48895	0.48065	0.47339	0.46722	0.46289	0.45816	0.45361	0.44847	0.4424	0.43664	0.42982	0.42372	0.41712	0.40985	0.40217	0.39292	0.38148	0.36624	0.34828	0.32957	0.31018	0.29026	0.26978	0.24852	0.22662	0.20419	0.18227	0.16111	0.14089	0.12176	0.10397	0.087664	0.073025	0.061006	0.051708	0.04457	0.038784	0.033471	0.02859	0.023704	0.018903	0.014254	0.0098156	0.0059706	0.003178	0.0012243	8.6031e-005	0	0.00082343	0.0022229	0.0035221	0.0047847	0.0058681	0.0067958	0.0073617	0.0075744	0.0072904	0.0070775	0.0071146	0.0070626	0.0067512	0.0058702	0.005439	0.0054953	0.0061713	0.0076798	0.0097029	0.012825	0.016253	0.019559	0.022876	0.025924	0.02861	0.030678	0.032691	0.034997	0.037708	0.040748	0.044505	0.049349	0.054553	0.060116	0.066037	0.072398	0.079325	0.086587	0.094705	0.10382	0.11424	0.12626	0.13979	0.15484	0.17143	0.18968	0.20904	0.22958	0.25142	0.27492	0.30055	0.32885	0.36051	0.39561	0.43416	0.47676	0.5234	0.5744	0.6302	0.69122	0.75819	0.83136	0.91172	1
0.70214	0.70111	0.70068	0.70126	0.70569	0.70719	0.70858	0.70699	0.70221	0.69796	0.69481	0.69193	0.69019	0.68736	0.68051	0.67349	0.66651	0.65642	0.64664	0.63902	0.63245	0.62692	0.61988	0.60966	0.59842	0.58793	0.57731	0.56569	0.5523	0.53824	0.52129	0.50237	0.48266	0.46375	0.44435	0.42338	0.40161	0.37551	0.34928	0.32359	0.29683	0.27099	0.24501	0.22031	0.19566	0.17225	0.15078	0.13227	0.11627	0.099745	0.084513	0.069384	0.056205	0.045249	0.036678	0.029374	0.0237	0.019699	0.016246	0.011164	0.0067173	0.0044282	0.0037609	0.0040196	0.0041314	0.0037443	0.0036936	0.0032166	0.002395	0.0019157	0.0018875	0.0022997	0.0028281	0.002199	0.001272	0.00042112	0	0.0006873	0.0025087	0.0054566	0.0077999	0.0087301	0.0095013	0.010089	0.012508	0.015268	0.018433	0.022276	0.026143	0.030698	0.034681	0.03929	0.045212	0.051674	0.059046	0.066646	0.074725	0.083356	0.093047	0.10318	0.11542	0.13015	0.14692	0.16548	0.18597	0.20857	0.23397	0.26239	0.29452	0.32986	0.36911	0.41292	0.46173	0.51546	0.57502	0.64125	0.71573	0.80001	0.89477	1
0.33807	0.339	0.33841	0.33657	0.33486	0.33179	0.33144	0.32998	0.32699	0.32244	0.32004	0.31623	0.31184	0.30561	0.29942	0.29257	0.28435	0.27414	0.26623	0.25959	0.25162	0.24235	0.23122	0.22126	0.20993	0.19807	0.18675	0.17578	0.16343	0.14922	0.13312	0.11665	0.10251	0.088497	0.075895	0.065853	0.057034	0.051992	0.047633	0.043496	0.040257	0.037712	0.034746	0.03099	0.026751	0.023177	0.020563	0.01853	0.017828	0.016513	0.015117	0.01478	0.013231	0.010706	0.0078062	0.004911	0.0021926	0.00074095	0	0.00050403	0.0016842	0.0019758	0.002231	0.0034536	0.0048479	0.0043491	0.0041162	0.0037757	0.0039263	0.0038351	0.0033882	0.0047393	0.0062109	0.0075617	0.0079623	0.0065862	0.0053687	0.0043141	0.004036	0.0044143	0.0055482	0.0071661	0.0080561	0.0085496	0.0085151	0.0087925	0.0096436	0.010729	0.011209	0.011004	0.0098957	0.0095965	0.0090996	0.0089007	0.0096333	0.0097424	0.0096989	0.0095921	0.0097572	0.011195	0.013363	0.0162	0.020546	0.02564	0.032056	0.039941	0.049793	0.063028	0.079667	0.10053	0.12673	0.15928	0.2004	0.25227	0.31731	0.39885	0.50167	0.63142	0.79469	1
